27, anomaly, normal
1.0,0.0,3232235778.0,2252659786.0,0.1,78.0,1
2.0,0.608103,2252659786.0,3232235778.0,0.1,78.0,1
3.0,0.608301,3232235778.0,2252659786.0,0.1,81.0,1
4.0,0.877034,2252659786.0,3232235778.0,0.1,459.0,1
5.0,1.105127,2252659786.0,3232235778.0,0.1,78.0,1
6.0,1.105364,3232235778.0,2252659786.0,0.1,75.0,1
7.0,1.405124,3232235778.0,2252659786.0,0.1,152.0,1
8.0,1.686968,2252659786.0,3232235778.0,0.1,70.0,1
9.0,1.68717,3232235778.0,2252659786.0,0.1,70.0,1
1.9359652261606333,2.053037,3232235778.0,6.254600745117317,0.1,109.0,0
11.0,2.314153,2252659786.0,3232235778.0,0.1,102.0,1
12.0,2.329107,3232235778.0,2252659786.0,0.1,92.0,1
13.0,2.459537,2252659786.0,3232235778.0,0.1,149.0,1
14.0,2.637712,2252659786.0,3232235778.0,0.1,74.0,1
15.0,2.637888,3232235778.0,2252659786.0,0.1,74.0,1
16.0,2.765539,2252659786.0,3232235778.0,0.1,74.0,1
17.0,2.985553,2252659786.0,3232235778.0,0.1,98.0,1
18.0,2.99504,3232235778.0,2252659786.0,0.1,70.0,1
19.0,3.359694,3232235778.0,2252659786.0,0.1,78.0,1
20.0,3.615561,2252659786.0,3232235778.0,0.1,78.0,1
21.0,3.615722,3232235778.0,2252659786.0,0.1,81.0,1
22.0,3.833657,2252659786.0,3232235778.0,0.1,459.0,1
23.0,4.052165,2252659786.0,3232235778.0,0.1,78.0,1
24.0,4.052401,3232235778.0,2252659786.0,0.1,75.0,1
25.0,4.32371,3232235778.0,2252659786.0,0.1,130.0,1
26.0,4.451068,2252659786.0,3232235778.0,0.1,70.0,1
27.0,4.451242,3232235778.0,2252659786.0,0.1,70.0,1
28.0,4.612763,3232235778.0,2252659786.0,0.1,109.0,1
29.0,4.794255,2252659786.0,3232235778.0,0.1,70.0,1
2.2377575728880443,4.802349,2252659786.0,3232235778.0,0.1,1514.0,0
31.0,4.933426,2252659786.0,3232235778.0,0.1,1514.0,1
32.0,4.939348,2252659786.0,3232235778.0,0.1,1514.0,1
33.0,4.945509,2252659786.0,3232235778.0,0.1,1514.0,1
34.0,5.134973,2252659786.0,3232235778.0,0.1,1514.0,1
35.0,5.142378,2252659786.0,3232235778.0,0.1,1514.0,1
36.0,5.151045,2252659786.0,3232235778.0,0.1,1514.0,1
37.0,5.160857,2252659786.0,3232235778.0,0.1,1514.0,1
38.0,5.168993,2252659786.0,3232235778.0,0.1,1514.0,1
39.0,5.265787,2252659786.0,3232235778.0,0.1,1514.0,1
10.457296860467794,5.271969,2252659786.0,5.345534959585021,0.1,1514.0,0
41.0,5.277876,2252659786.0,3232235778.0,0.1,1514.0,1
7.577440434454866,5.283811,2252659786.0,3232235778.0,0.1,7.786994674558959,0
43.0,5.383819,2252659786.0,3232235778.0,0.1,1514.0,1
44.0,5.390013,2252659786.0,3232235778.0,0.1,1514.0,1
45.0,5.395999,2252659786.0,3232235778.0,0.1,1514.0,1
46.0,5.403805,2252659786.0,3232235778.0,0.1,1514.0,1
47.0,5.411452,2252659786.0,3232235778.0,0.1,1514.0,1
48.0,5.417418,2252659786.0,3232235778.0,0.1,1514.0,0
49.0,5.429009,7.863239646363951,3232235778.0,0.1,5.898769545786812,0
50.0,5.434908,2252659786.0,3232235778.0,0.1,1514.0,1
51.0,5.441084,2252659786.0,3232235778.0,0.1,1514.0,1
52.0,5.44691,2252659786.0,3232235778.0,0.1,1514.0,1
53.0,5.453849,2252659786.0,3232235778.0,0.1,1514.0,1
54.0,5.464395,2252659786.0,3232235778.0,0.1,1514.0,1
55.0,5.472524,2252659786.0,3232235778.0,0.1,1514.0,1
56.0,5.480415,2252659786.0,3232235778.0,0.1,1514.0,1
57.0,5.518868,2252659786.0,3232235778.0,0.1,1514.0,1
58.0,5.529934,2252659786.0,3232235778.0,0.1,1514.0,1
59.0,5.541538,2252659786.0,3232235778.0,0.1,1514.0,1
60.0,5.552393,2252659786.0,3232235778.0,0.1,1514.0,1
61.0,5.607781,3.4663978108724294,3232235778.0,0.1,1514.0,0
62.0,5.614937,2252659786.0,3232235778.0,0.1,1514.0,1
63.0,5.621825,2252659786.0,3232235778.0,0.1,1514.0,1
64.0,5.630461,2252659786.0,3232235778.0,0.1,1514.0,1
65.0,5.637366,2252659786.0,3232235778.0,0.1,1514.0,1
66.0,5.646008,2252659786.0,3232235778.0,0.1,1514.0,1
67.0,5.654843,2252659786.0,3232235778.0,0.1,1514.0,1
68.0,5.662976,2252659786.0,3232235778.0,0.1,1514.0,1
69.0,5.671395,2252659786.0,3232235778.0,0.1,1514.0,1
70.0,5.678489,2252659786.0,3232235778.0,0.1,1514.0,1
71.0,5.684426,2252659786.0,3232235778.0,0.1,1514.0,1
72.0,5.690828,2252659786.0,3232235778.0,0.1,1514.0,1
73.0,5.696974,2252659786.0,3232235778.0,0.1,1514.0,1
74.0,5.702886,2252659786.0,3232235778.0,0.1,1514.0,1
75.0,5.708811,2252659786.0,3232235778.0,0.1,1514.0,1
76.0,5.714472,2252659786.0,3232235778.0,0.1,1514.0,1
77.0,5.7204,2252659786.0,3232235778.0,0.1,1514.0,1
78.0,5.726319,2252659786.0,3232235778.0,0.1,1514.0,1
79.0,5.732471,2252659786.0,3232235778.0,0.1,1514.0,1
3.162618961745404,5.744548,2252659786.0,3232235778.0,0.1,1514.0,0
81.0,5.750449,2252659786.0,3232235778.0,0.1,1514.0,1
82.0,5.756374,2252659786.0,3232235778.0,0.1,1514.0,1
83.0,5.762525,2252659786.0,3232235778.0,0.1,1514.0,1
84.0,5.76843,2252659786.0,3232235778.0,0.1,1514.0,1
85.0,5.77434,2252659786.0,3232235778.0,0.1,1514.0,1
86.0,5.785914,2252659786.0,3232235778.0,0.1,1514.0,1
87.0,5.791842,2252659786.0,3232235778.0,0.1,1514.0,1
88.0,5.803913,2252659786.0,3232235778.0,0.1,1514.0,1
89.0,5.809341,2252659786.0,3232235778.0,0.1,1514.0,1
90.0,5.815495,2252659786.0,3232235778.0,0.1,1514.0,1
91.0,5.821445,2252659786.0,3.5276881881991278,0.1,1514.0,0
92.0,5.827329,2252659786.0,3232235778.0,0.1,1514.0,1
93.0,5.834471,2252659786.0,3232235778.0,0.1,1514.0,1
94.0,5.857885,2252659786.0,3232235778.0,0.1,1514.0,1
95.0,5.865501,2252659786.0,3232235778.0,0.1,1514.0,1
96.0,5.872417,2252659786.0,3232235778.0,0.1,1514.0,1
97.0,5.878298,2252659786.0,3232235778.0,0.1,1514.0,1
98.0,5.884487,2252659786.0,3232235778.0,0.1,1514.0,1
99.0,5.890415,2252659786.0,3232235778.0,0.1,1514.0,1
6.317582142993178,5.896354,2252659786.0,3232235778.0,0.1,1514.0,0
101.0,5.902468,2252659786.0,3232235778.0,0.1,1514.0,1
102.0,5.909862,2252659786.0,3232235778.0,0.1,1514.0,1
103.0,5.918491,2252659786.0,3232235778.0,0.1,1514.0,1
104.0,5.926406,2252659786.0,3232235778.0,0.1,1514.0,1
105.0,5.935517,2252659786.0,3232235778.0,0.1,1514.0,1
0.39780705620379475,9.826482318782972,2252659786.0,3232235778.0,0.1,1514.0,0
107.0,5.951514,2252659786.0,3232235778.0,0.1,1514.0,1
108.0,5.957913,2252659786.0,3232235778.0,0.1,1514.0,1
109.0,8.889558893743557,2252659786.0,3232235778.0,0.1,1514.0,0
110.0,5.969985,2252659786.0,3232235778.0,0.1,1514.0,1
111.0,5.975885,2252659786.0,3232235778.0,0.1,1514.0,1
112.0,5.98178,2252659786.0,3232235778.0,0.1,1514.0,1
113.0,5.987966,2252659786.0,3232235778.0,0.1,1514.0,1
114.0,5.993876,2252659786.0,3232235778.0,0.1,1514.0,1
115.0,6.000021,2252659786.0,3232235778.0,0.1,1514.0,1
116.0,6.005984,2252659786.0,3232235778.0,0.1,1514.0,1
117.0,6.011863,2252659786.0,3232235778.0,0.1,1514.0,1
118.0,6.01902,2252659786.0,3232235778.0,0.1,1514.0,1
119.0,6.025898,2252659786.0,3232235778.0,0.1,1514.0,1
120.0,6.035041,2252659786.0,3232235778.0,0.1,1514.0,1
121.0,6.041912,2252659786.0,3232235778.0,0.1,1514.0,1
122.0,6.047832,2252659786.0,3232235778.0,0.1,1514.0,1
123.0,6.054009,2252659786.0,3232235778.0,0.1,1514.0,1
124.0,6.061889,2252659786.0,3232235778.0,0.1,1514.0,1
125.0,6.070007,2252659786.0,3232235778.0,0.1,1514.0,1
126.0,6.077882,2252659786.0,3232235778.0,0.1,1514.0,1
127.0,6.085031,2252659786.0,3232235778.0,0.1,1514.0,1
128.0,6.09097,2252659786.0,3232235778.0,0.1,1514.0,1
129.0,6.101572,2252659786.0,3232235778.0,0.1,1514.0,1
130.0,6.107461,2252659786.0,3232235778.0,0.1,1514.0,1
131.0,6.113369,2252659786.0,3232235778.0,0.1,1514.0,1
132.0,6.119537,2252659786.0,3232235778.0,0.1,1514.0,1
133.0,6.125441,2252659786.0,3232235778.0,0.1,1514.0,1
134.0,6.131405,2252659786.0,3232235778.0,0.1,1514.0,1
135.0,6.137061,2252659786.0,3232235778.0,0.1,1514.0,1
136.0,6.142944,2252659786.0,3232235778.0,0.1,1514.0,1
137.0,6.148863,2252659786.0,3232235778.0,0.1,1514.0,1
138.0,6.160961,2252659786.0,3232235778.0,0.1,1514.0,1
139.0,6.16143,2252659786.0,3232235778.0,0.1,1514.0,1
140.0,6.166859,2252659786.0,3232235778.0,0.1,1514.0,1
141.0,6.181413,2252659786.0,3232235778.0,0.1,1514.0,1
142.0,6.187547,2252659786.0,3232235778.0,0.1,1514.0,1
143.0,6.193455,2252659786.0,3232235778.0,0.1,1514.0,1
144.0,6.199361,2252659786.0,3232235778.0,0.1,1514.0,1
145.0,6.205507,2252659786.0,3232235778.0,0.1,1514.0,1
146.0,6.211473,2252659786.0,3232235778.0,0.1,1514.0,1
147.0,6.217344,2252659786.0,3232235778.0,0.1,1514.0,1
148.0,6.223506,2252659786.0,3232235778.0,0.1,1514.0,1
149.0,6.228939,2252659786.0,3232235778.0,0.1,11.369859974442061,0
2959.0,57.701055,2252659786.0,3232235778.0,0.1,1514.0,1
2960.0,57.707001,2252659786.0,3232235778.0,0.1,1514.0,1
2961.0,57.712935,2252659786.0,3232235778.0,0.1,1514.0,1
2962.0,57.719035,2252659786.0,3232235778.0,0.1,1514.0,1
2963.0,57.724742,2252659786.0,3232235778.0,0.1,1514.0,1
2964.0,57.730381,2252659786.0,3232235778.0,0.1,1514.0,1
2965.0,57.737074,2252659786.0,3232235778.0,0.1,1514.0,1
2966.0,57.742945,2252659786.0,3232235778.0,0.1,1514.0,1
2967.0,57.749113,2252659786.0,3232235778.0,0.1,1514.0,1
2968.0,57.755128,2252659786.0,3232235778.0,0.1,1514.0,1
2969.0,57.76094,2252659786.0,3232235778.0,0.1,1514.0,1
2970.0,57.767137,2252659786.0,3232235778.0,0.1,1514.0,1
2971.0,57.772993,2252659786.0,3232235778.0,0.1,1514.0,1
2972.0,57.778939,2252659786.0,3232235778.0,0.1,1514.0,1
2973.0,57.785549,2252659786.0,3232235778.0,0.1,1514.0,1
2974.0,57.791485,2252659786.0,3232235778.0,0.1,1514.0,1
2975.0,57.797427,2252659786.0,3232235778.0,0.1,1514.0,1
2976.0,57.803578,2252659786.0,3232235778.0,0.1,1514.0,1
2977.0,57.809442,2252659786.0,3232235778.0,0.1,1514.0,1
2978.0,57.815469,2252659786.0,3232235778.0,0.1,1395.0,1
2979.0,61.481778,3232235778.0,2252659786.0,0.1,222.0,1
2980.0,61.612009,2252659786.0,3232235778.0,0.1,70.0,1
2981.0,61.618583,2252659786.0,3232235778.0,0.1,1514.0,1
2982.0,61.624487,2252659786.0,3232235778.0,0.1,1514.0,1
2983.0,61.743523,2252659786.0,3232235778.0,0.1,1514.0,1
2984.0,61.749657,2252659786.0,3232235778.0,0.1,1514.0,1
2985.0,61.755576,2252659786.0,3232235778.0,0.1,1514.0,1
2986.0,61.761719,2252659786.0,3232235778.0,0.1,1514.0,1
2987.0,61.76766,2252659786.0,3232235778.0,0.1,1514.0,1
2988.0,61.773553,2252659786.0,3232235778.0,0.1,1514.0,1
2989.0,61.875609,2252659786.0,3232235778.0,0.1,1514.0,1
2990.0,61.880744,2252659786.0,3232235778.0,0.1,1514.0,1
2991.0,61.887175,2252659786.0,3232235778.0,0.1,1514.0,1
2992.0,61.888976,2252659786.0,3232235778.0,0.1,519.0,1
2993.0,66.425773,3232235778.0,2252659786.0,0.1,224.0,1
2994.0,66.556206,2252659786.0,3232235778.0,0.1,70.0,1
2995.0,66.561799,2252659786.0,3232235778.0,0.1,1514.0,1
2996.0,66.567701,2252659786.0,3232235778.0,0.1,1514.0,1
2997.0,66.685135,2252659786.0,3232235778.0,0.1,938.0,1
2998.0,71.292691,3232235778.0,2252659786.0,0.1,376.0,1
2999.0,71.427645,2252659786.0,3232235778.0,0.1,70.0,1
3000.0,71.433789,2252659786.0,3232235778.0,0.1,1514.0,1
3001.0,71.439956,2252659786.0,3232235778.0,0.1,1514.0,1
3002.0,71.55895,2252659786.0,3232235778.0,0.1,1514.0,1
3003.0,71.565355,2252659786.0,3232235778.0,0.1,1514.0,1
3004.0,71.571522,2252659786.0,3232235778.0,0.1,1514.0,1
3005.0,71.577453,2252659786.0,3232235778.0,0.1,1514.0,1
3006.0,71.582861,2252659786.0,3232235778.0,0.1,1514.0,1
3007.0,71.589036,2252659786.0,3232235778.0,0.1,1514.0,1
3008.0,71.690535,2252659786.0,3232235778.0,0.1,1514.0,1
3009.0,71.696448,2252659786.0,3232235778.0,0.1,1514.0,1
3010.0,71.702394,2252659786.0,3232235778.0,0.1,1514.0,1
3011.0,71.708516,2252659786.0,3232235778.0,0.1,1514.0,1
3012.0,71.714416,2252659786.0,3232235778.0,0.1,1514.0,1
3013.0,71.720342,2252659786.0,3232235778.0,0.1,1514.0,1
3014.0,71.726497,2252659786.0,3232235778.0,0.1,1514.0,1
3015.0,71.732451,2252659786.0,3232235778.0,0.1,1514.0,1
3016.0,71.738328,2252659786.0,3232235778.0,0.1,1514.0,1
3017.0,71.740369,2252659786.0,3232235778.0,0.1,343.0,1
3018.0,76.022514,3232235778.0,2252659786.0,0.1,466.0,1
3019.0,76.160947,2252659786.0,3232235778.0,0.1,70.0,1
3020.0,76.167594,2252659786.0,3232235778.0,0.1,1514.0,1
3021.0,76.173481,2252659786.0,3232235778.0,0.1,1514.0,1
3022.0,76.292497,9.507988070466705,3232235778.0,0.1,1514.0,0
3023.0,76.298656,2252659786.0,3232235778.0,0.1,1514.0,1
1.3101150763189549,11.801280622674515,2252659786.0,3232235778.0,0.1,1514.0,0
3025.0,76.310468,2252659786.0,3232235778.0,0.1,1514.0,1
3026.0,76.316625,2252659786.0,3232235778.0,0.1,1514.0,1
3027.0,76.322602,2252659786.0,3232235778.0,0.1,1514.0,1
7.719990793629737,76.424051,2252659786.0,5.995318647695725,0.1,1514.0,0
3029.0,76.429483,2252659786.0,3232235778.0,0.1,1514.0,1
3030.0,76.436115,2252659786.0,3232235778.0,0.1,1514.0,1
3031.0,76.442039,2252659786.0,3232235778.0,0.1,1514.0,1
3032.0,76.447945,2252659786.0,3232235778.0,0.1,1514.0,1
3.355420495199244,2.396307587020346,2252659786.0,3232235778.0,0.1,1514.0,0
3034.0,76.460039,2252659786.0,3232235778.0,0.1,1514.0,1
3035.0,76.465943,2252659786.0,3232235778.0,0.1,1514.0,1
3036.0,76.472608,2252659786.0,3232235778.0,0.1,1514.0,1
3037.0,76.478505,2252659786.0,3232235778.0,0.1,1514.0,1
3038.0,76.486134,2252659786.0,3232235778.0,0.1,1514.0,1
3039.0,76.49401,2252659786.0,3232235778.0,0.1,1514.0,1
3040.0,76.556106,2252659786.0,3232235778.0,0.1,1514.0,1
3041.0,76.562034,2252659786.0,3232235778.0,0.1,1514.0,1
3042.0,76.567922,2252659786.0,3232235778.0,0.1,1514.0,1
3043.0,76.574585,2252659786.0,3232235778.0,0.1,1514.0,1
3044.0,76.580489,2252659786.0,3232235778.0,0.1,1514.0,1
3045.0,76.583859,2252659786.0,3232235778.0,0.1,924.0,1
3046.0,81.038746,3232235778.0,2252659786.0,0.1,770.0,1
3047.0,81.322547,2252659786.0,3232235778.0,0.1,70.0,1
3048.0,81.329392,2252659786.0,3232235778.0,0.1,1514.0,1
3049.0,81.335265,2252659786.0,3232235778.0,0.1,1514.0,1
3050.0,81.498848,2252659786.0,3232235778.0,0.1,1514.0,1
3051.0,81.504765,2252659786.0,3232235778.0,0.1,1514.0,1
3052.0,81.510679,2252659786.0,3232235778.0,0.1,1514.0,1
3053.0,81.516862,2252659786.0,3232235778.0,0.1,1514.0,1
3054.0,81.522746,2252659786.0,3232235778.0,0.1,1514.0,1
3055.0,81.528699,2252659786.0,3232235778.0,0.1,1514.0,1
3056.0,81.629673,2252659786.0,6.4981118231030575,11.466323402784864,1514.0,0
3057.0,81.635843,2252659786.0,3232235778.0,0.1,1514.0,1
3058.0,81.641749,2252659786.0,3232235778.0,0.1,1514.0,1
3059.0,81.647736,2252659786.0,3232235778.0,0.1,1514.0,1
3060.0,81.654312,2252659786.0,3232235778.0,0.1,1514.0,1
3061.0,81.661743,2252659786.0,3232235778.0,0.1,1514.0,1
3062.0,81.668192,2252659786.0,3232235778.0,0.1,1514.0,1
3063.0,81.674352,2252659786.0,3232235778.0,0.1,1514.0,1
3064.0,81.685968,2252659786.0,3232235778.0,0.1,1514.0,1
3065.0,81.686425,2252659786.0,3232235778.0,0.1,1514.0,1
3066.0,81.691783,2252659786.0,3232235778.0,0.1,1514.0,1
3067.0,81.697765,2252659786.0,3232235778.0,0.1,1514.0,1
3068.0,81.827332,2252659786.0,3232235778.0,0.1,1514.0,1
3069.0,81.835185,2252659786.0,3232235778.0,0.1,1514.0,1
3070.0,81.841814,2252659786.0,3232235778.0,0.1,1514.0,1
3071.0,81.849186,2252659786.0,3232235778.0,0.1,1514.0,1
3072.0,81.855115,2252659786.0,3232235778.0,0.1,1514.0,1
3073.0,81.86129,2252659786.0,3232235778.0,0.1,1514.0,1
3074.0,81.867183,2252659786.0,3232235778.0,0.1,1514.0,1
3075.0,81.873352,2252659786.0,3232235778.0,0.1,1514.0,1
3076.0,81.879259,2252659786.0,3232235778.0,0.1,1514.0,1
3077.0,81.880574,2252659786.0,3232235778.0,0.1,432.0,1
3078.0,86.193359,3232235778.0,11.313930765776037,0.1,5.213456154457015,0
3079.0,86.508089,2252659786.0,3232235778.0,0.1,70.0,1
3080.0,86.514015,2252659786.0,3232235778.0,0.1,1514.0,1
3081.0,86.520389,2252659786.0,3232235778.0,0.1,1514.0,1
3082.0,86.789938,2252659786.0,3232235778.0,0.1,1514.0,1
3083.0,86.795851,2252659786.0,3232235778.0,0.1,1514.0,1
3084.0,86.801783,2252659786.0,3232235778.0,0.1,1514.0,1
3085.0,86.807923,2252659786.0,3232235778.0,0.1,1514.0,1
3086.0,86.81384,2252659786.0,3232235778.0,0.1,1514.0,1
3087.0,86.820018,2252659786.0,3232235778.0,0.1,1514.0,1
3088.0,87.199436,2252659786.0,3232235778.0,0.1,1514.0,1
3089.0,87.20537,2252659786.0,3232235778.0,0.1,1514.0,1
3090.0,87.211501,2252659786.0,3232235778.0,0.1,1514.0,1
3091.0,87.217473,2252659786.0,3232235778.0,0.1,1514.0,1
3092.0,87.223319,2252659786.0,3232235778.0,0.1,1514.0,1
3093.0,87.229516,2252659786.0,3232235778.0,0.1,1514.0,1
3094.0,87.235526,2252659786.0,3232235778.0,0.1,1514.0,1
3095.0,87.241322,2252659786.0,3232235778.0,0.1,1514.0,1
3096.0,87.247475,11.955539242109175,3232235778.0,9.280064935727662,1514.0,0
3097.0,87.253399,2252659786.0,3232235778.0,0.1,1514.0,1
3098.0,87.259309,2252659786.0,3232235778.0,0.1,1514.0,1
3099.0,87.26595,2252659786.0,3232235778.0,0.1,1514.0,1
3100.0,87.432014,2252659786.0,3232235778.0,0.1,1514.0,1
3101.0,87.437909,2252659786.0,3232235778.0,0.1,1514.0,1
3102.0,87.459345,2252659786.0,3232235778.0,0.1,1514.0,1
3103.0,87.465261,2252659786.0,3232235778.0,0.1,1514.0,1
3104.0,87.471423,2252659786.0,3232235778.0,0.1,1514.0,1
3105.0,87.477373,2252659786.0,3232235778.0,0.1,1514.0,1
3106.0,8.746778590470658,2252659786.0,5.4461907972648245,0.1,1514.0,0
3107.0,87.489411,2252659786.0,3232235778.0,0.1,1514.0,1
3108.0,87.49532,2252659786.0,3232235778.0,0.1,1514.0,1
3109.0,87.501516,2252659786.0,3232235778.0,0.1,1514.0,1
3110.0,87.507424,2252659786.0,3232235778.0,0.1,1514.0,1
3111.0,87.513338,2252659786.0,3232235778.0,0.1,1514.0,1
3112.0,87.568973,2252659786.0,3232235778.0,0.1,1514.0,1
3113.0,87.574898,2252659786.0,3232235778.0,0.1,1514.0,1
3114.0,87.580832,2252659786.0,3232235778.0,0.1,1514.0,1
3115.0,87.586973,2252659786.0,3232235778.0,0.1,1514.0,1
3116.0,87.592894,2252659786.0,3232235778.0,0.1,1514.0,1
3117.0,87.598819,2252659786.0,3232235778.0,0.1,1514.0,1
3118.0,87.605949,2252659786.0,3232235778.0,0.1,1514.0,1
3119.0,87.612846,2252659786.0,3232235778.0,0.1,1514.0,1
3120.0,87.620514,2252659786.0,3232235778.0,0.1,1514.0,1
3121.0,87.645366,2252659786.0,3232235778.0,0.1,1514.0,1
3122.0,87.652378,2252659786.0,3232235778.0,0.1,1514.0,1
3123.0,87.658445,2252659786.0,3232235778.0,0.1,1514.0,1
3124.0,87.664349,2252659786.0,3232235778.0,0.1,1514.0,1
3125.0,87.670489,2252659786.0,3232235778.0,0.1,1514.0,1
3126.0,87.673864,2252659786.0,3232235778.0,0.1,893.0,0
3127.0,91.07019,3232235778.0,2252659786.0,0.1,1514.0,1
3128.0,91.070216,3232235778.0,2252659786.0,0.1,654.0,1
3129.0,91.507275,2252659786.0,3232235778.0,0.1,70.0,1
3130.0,91.515612,2252659786.0,3232235778.0,0.1,1514.0,1
3131.0,91.523467,2252659786.0,3232235778.0,0.1,1514.0,1
3132.0,91.817418,2252659786.0,3232235778.0,0.1,1514.0,1
3133.0,91.825626,2252659786.0,3232235778.0,0.1,1514.0,1
3134.0,91.831541,2252659786.0,3232235778.0,0.1,1514.0,1
3135.0,91.840199,2252659786.0,3232235778.0,0.1,1514.0,1
3136.0,91.852137,2252659786.0,3232235778.0,0.1,1514.0,1
3137.0,91.863474,2252659786.0,3232235778.0,0.1,1514.0,1
3138.0,91.94849,2252659786.0,3232235778.0,0.1,1514.0,1
3139.0,91.955135,2252659786.0,3232235778.0,0.1,1514.0,1
3140.0,91.96154,2252659786.0,3232235778.0,0.1,1514.0,1
3141.0,91.967494,2252659786.0,3232235778.0,0.1,1514.0,1
3142.0,91.974108,2252659786.0,3232235778.0,0.1,1514.0,1
3143.0,91.981012,2252659786.0,3232235778.0,0.1,1514.0,1
3144.0,91.986916,2252659786.0,3232235778.0,0.1,1514.0,1
3145.0,91.994546,2252659786.0,3232235778.0,0.1,1514.0,1
3146.0,92.019464,2252659786.0,3232235778.0,0.1,1514.0,1
3147.0,92.025587,2252659786.0,11.13831379453647,0.1,1514.0,0
3148.0,92.031517,2252659786.0,3232235778.0,0.1,1514.0,1
3149.0,92.037473,2252659786.0,3232235778.0,0.1,1514.0,1
